post_id,date,username,body,num_likes,location,joined,points,clubs,title,mean_word_length,mean_sent_length,word_count,polarity,subjectivity
113634634,2017-09-29,Marc801 C,"Nick Drake wrote:I think you may have missed that part of md3's post than:""That being said, if you are already top-roping something, you don't have to pull your rope just because someone shows up who wants to lead it. You do have to forgo multiple top rope laps.""So in the disagreeing with him it does sound like you're approving hogging a route and camping out on top rope. I don't have an issue with reasonable party size finishing up a lap on TR, first is first.To be honest, I missed those sentences buried amongst the ego. In particular, I was reacting to the absolutism of his statement:""So if you want to top-rope something at the same time as someone wants to lead it, you must defer to the party that is willing to lead it.""If it were me and indeed both parties arrived at the same time, we'd work something out. But I've seen that attitude of ""you must do such and such"" nearly devolve into a fist fight.",0,"Sandy, Utah",Feb 2014,5,Access Fund Member,Claiming a TR?,4.414201183431953,29.0,203,0.2104166666666666,0.3854166666666667
107413053,2011-12-22,Anthony Nguyen,It looks like you got your answers. Keenan is a very angry young man.,0,Philadelphia,Aug 2011,0,,00,4.0,8.0,16,-0.275,0.7
123913644,2023-04-07,Tal M,Phantom Sprint on Echo?,0,"Denver, CO",Dec 2018,4,"Access Fund Member, American Alpine Club Member",Name That Route Volume VIII,5.0,5.0,5,0.0,0.0
116134374,2018-11-27,Jplotz,"Forrest Carver wrote: Man I was at the gym one time working on my project (the routes are not marked by difficulty) and minding my own business, this woman makes a beeline for me and immediately bothers me for some beta on some easy problems, which there basically are none in this gym, so I recommended she just skittle or traverse or something. So what does she do but traverses across the wall and then right back to the project I was working on, just as I was about to give it another go.Like I wasn't even there. Like the gym wasn't completely deserted. I'm sureshe didn't send it, but I didn't watch because I'm not a beta-thief. At this point I accidentally dropped my chalk bag and had to head to the bathroom, so I couldn't call her out. But seriously, the lack of etiquette in gyms has gotten crazyThat seems like an odd way for you to handle that situation when all you had to do was ask her to move so you could work on your project.",4,"Cashmere, WA",Sep 2011,5,,Gym tantrums ,4.255555555555556,33.833333333333336,203,0.1086309523809524,0.5357142857142857
106056114,2007-11-06,AccessFund HQ,"Richard Radcliffe wrote: As with many issues, it is the extremists on either end of the distribution who are the ones responsible for the ""wars"". In this case, the extremists are the ""grid-bolters"" and the absolute ""purists"" who eschew fixed gear of any kind. I suspect that most of us fall somewhere in between.Yes, now we're getting somewhere. The majority of climbers are not extremists on this issue. We fall somewhere in the ""realist"" and ""pragmatist"" category.   Unfortunately for too long, it has been the voice of extremists on either side that are heard; especially by park service people. All outsiders hear is the bickering within, forcing them to take action and reduce access (which Bob point out, this was all about).   Maybe it should be ""Pragmatists Speak Up, and Locals Unite"".  Otherwise access will always be effected.",0,Unknown Hometown,Aug 2007,0,Access Fund Member,End the Bolt Wars for Good,5.036231884057971,19.0,171,0.1649999999999999,0.6050000000000001
109506628,2014-09-26,Joe M,Glad to hear the happy ending on this.  Be safe!,0,MA and NH,Dec 2008,0,Access Fund Member,Deep Water Solo Thread!,3.8,6.0,12,0.6416666666666667,0.8333333333333334
118138509,2019-12-12,Joey Frechette,"Topo Gigio wrote: agreed. But it is difficult to listen when the person doing the complaining is the epitome of privilege. The author, Anaheed, went to an all-girls private boarding school throughout her upbringing. Little bit of the pot calling the kettle black.""agreed. But...""Apparently not.",2,"Somerville, MA",Mar 2019,4,Access Fund Member,Stop Making Movies About White Guys Doing Cool Shit: The Sequel,5.555555555555555,11.8,58,-0.1758333333333333,0.5316666666666667
107634735,2012-07-12,Tim Stich,I have met both Elena and Mia. They BOTH exist. But you knew that.   Mia is awesome.,0,"Colorado Springs, Colorado",Jan 2001,0,,phone number for rock and resole?,3.882352941176471,5.25,21,1.0,1.0
120076328,2020-12-22,Chris Duca,Mario Lemieux,2,"Dixfield, ME",Dec 2006,0,"Access Fund Member, American Alpine Club Member",Climbing word association game...,6.0,2.0,2,0.0,0.0
118352069,2020-03-09,Lori Milas,"Oldtradguy wrote:Just got done climbing at Seneca Rocks West Virginia.. did a half day yesterday and a full day today. We'll head down to New River gorge for a day or two. Due to the coronavirus may not go out west. We'll make that decision in the next day or two after we're done in New River.The friend we were going to stay with in yucca valley is 73 and we don't want to get him sick in case we pick something up on the way out. Plus we didn't like a quarantine for 14 days it's in the middle of nowhere.JohnHey John, I sure hope we don’t miss you! Funny, as I think of it, there’s no place I’d rather be during a virus outbreak than the desert! Very few people. Warm dry air.  No crowds. I asked about the local hospital in 29 Palms, wondering if it was mainly set up for climbing injuries and snakebites but no, it’s got everything. So, I think it’s a good and safe place to be!it is hard right now finding the right level of precaution and safety but not panic. We’re struggling with it too,",1,"Joshua Tree, CA",Apr 2017,5,Access Fund Member,New and Experienced Climbers Over 50 #10,4.144329896907217,19.58333333333333,235,0.1104038686181543,0.4481955610527039
113840454,2017-11-19,Mark Hudon,No way.,5,Lives on the road,Jul 2009,0,American Alpine Club Member,Is El Cap considered Alpine?,3.0,3.0,3,0.0,0.0
108204295,2013-06-22,Mark E Dixon,"So if I read a piece from your zine and don't like it I'm a hater?   Feedback can be precious for a small business, but maybe your mag is just a hobby?",0,"Possunt, nec posse videntur",Nov 2007,4,"Access Fund Member, American Alpine Club Member",Dirtbagging Family Style (blog post),3.6875,18.5,37,0.125,0.7
118761703,2020-06-19,Old lady H,"Lori Milas    wrote: Ok forget the bolts. I can just build a regular anchor. My main concern right now is rapping near to the ground. Senor's idea of rapping off the Eye on Cyclops is for ""Phase 2"" .  Brandt and I already had that discussion... I have a little remedial work before getting off belay and rapping 150 feet. I'll check out Trash Can. Thank you! Lori, find out who does anchor replacement there and they will likely be happy to give you some retired ones. Slap them up in your garage, throw a crash pad underneath, and you're set to practice rigging all kinds of stuff.My son kindly gave me two handholds also. These anchors are just two of a great many a friend retired here locally. I asked for a couple, he asked ""how many pounds ya want?""Early on, my son just rigged all sorts of stuff off the rafters. And yes, like most everybody, I've rigged off the kitchen drawers (they pull out) and some nifty brass elephant head coat hooks in the living room.But sometimes, you really just have to hang bodyweight to really check this stuff.EDIT to add, if you mess up, 25' is a long fall. I have a TRX anchor in the ceiling now. Yes indeed it has occurred to me I could clip stuff to it besides TRX straps! Lots of ways to do this, just be sure it will take being weighted and bounced on.Best, Helen",1,"Boise, ID",Aug 2015,4,"Access Fund Member, American Alpine Club Member",New and Experienced Climbers Over 50 #11,4.304878048780488,16.823529411764707,286,0.2640252976190476,0.4829929792429793
116925427,2019-05-11,Jon Frisby,bruno-cx wrote: Ha it's out of print. Maybe I can pull a few strings and get a hold of the source files. Then we can set up a gofund me to reprint the book. Colorado climbers get special pricing.  Gas money to get to Roy,1,Unknown Hometown,Feb 2013,9,American Alpine Club Member,*,3.888888888888889,10.2,51,0.0785714285714285,0.3357142857142857
111927632,2016-06-17,F r i t z,"I have a question, and it's not motivated by gearlust. Besides, I just bought a new rackpack after my n00b partner dropped one of my draws onto hard-packed dirt from the anchors of a thirty-foot sport route. I sent it to Locker to inspect for microfractures in the dogbone, and he said that it was a goner, and that he would just dispose of it in an eco-friendly manner and save me return shipping. (Super nice guy).   Anyway, my partner that day ended up bootying TWO nice wiregates at the anchor. I guess the last person to climb it didn't have a PAS and had to bail at the chains. While we were arguing other whether he should rap or lower (I said always rap to respect the FA), he mentioned this thread where we could ask you a question about being a crazy badass woman climber. I told him yeah, I have a question, but wouldn't that be a great route name, ""Crazy Badass Woman Climber? (5.13d R/X)"" Cowen replied, ""No, that could be construed as patronizing and patriarchal and make you look like a caca-mouth,"" and that if I named a route that, he would tie a knot in my Dyneema sling when I wasn't looking.    So like I was saying, I had a question about ethics. I was going to ask whether pre-placed draws make a route easier, but everyone knows that question is sooooo Supertopo. Instead, since I'm trying to impress a female climber I know, I decided to adopt a crag baby to showcase my tender, nurturing side. Everybody who's seen me on the blue route know that I uber-crush like the trash compactor in Episode IV, but man, if this chica only knew how much I care ....   Everything is going well with baby Tommi, but I can't find childcare for this weekend, and my partner and I are going to climb our first multipitch: 350' of super-splitter 5.7 in this great crag I discovered called Eldorado Canyon. Fortunately, I searched the forums and found a thread entitled ""The Ethics of Clipping a Crag Baby with a Cigarette Pacifier to the P1 Anchors of the Bastille to Keep Roadside Thieve from Stealing It.""   So, my question is this: do you have the number for Rock and Resole?",0,North Mitten,Mar 2012,0,,Ask Hazel Findlay // Win a Black Diamond Creek 35 and Positron Quickpack,4.420365535248042,29.6,444,0.1746685606060606,0.5851799242424243
106389340,2009-03-27,Aaron Formella,"Dave Birkett...he has sent numerous unrepeated climbs and he has made what is considered to be the hardest traditional 'on-sight' ascent in the world at Dove Crag: the aptly named 'Fear of Failure' (E8 6c).   On-sight ability is a great measure of one's true rock-climbing ability since circumstances that are novel to the climber are encountered such as moves, mental challenges, and strategy. Also, since many of his climbs have been unrepeated, and their rating is based solely on his opinion...there's a possibility that they may actually be harder.",0,Unknown Hometown,Feb 2009,0,,best all around climber in the world,5.202247191011236,35.666666666666664,107,0.1733333333333332,0.5149999999999999
115371959,2018-10-03,M Mobley,Climbing is meaningless yet most of our lives revolve around it. Whether you want to knit beanies with your free time or solo blank walls with your free time it's your decision. Freedom ain't free. Now how about all those crazy as hell road bikers? I'd rather solo at my limit than get run over by some texting moron.,1,"Bar Harbor, ME",Mar 2006,1,"Access Fund Member, American Alpine Club Member",Ethics of risking serious injury or death for easily preventable accidents when you have friends/family that care about you?,4.389830508474576,13.4,67,-0.0249999999999999,0.725
124832890,2023-08-28,amarius,"Alex Fletcher    wrote:Going back to “in direct,” in what instance can I not replace it simply with “slack.”If I’m hangdogging a sport route and giving my partner a break I can say slack. When I’m ready to move again I’ll say climbing.That's not how ""in direct"" in projecting works. When climber says ""in direct"" it means that he or she is directly connected to the bolt, usually with an extra ""project draw"". It also means that belayer can relax - there is no need to sit in the harness to provide constant tension in rope system as it would be expected in the typical ""take"".Once the climber is ready to resume climbing, they will ask for the ""take"" - belayer takes in all slack, puts rope system under tension. Climber unclips from the bolt, then says ""on me/climbing"", and resumes free climbing.If I, as belayer, were to hear my climber ask for slack, they would get exactly that - couple of arm lengths of slack.",33,"Nowhere, OK",Feb 2012,0,"Access Fund Member, American Alpine Club Member",Red Flag Phrases,4.545454545454546,41.2,206,0.0622222222222222,0.3726984126984127
106845083,2010-08-13,harihari,"In Joshua Tree, a friend went up to John Rosholt and asked, ""hey have you done Fisticuffs?""   ""Yup.""   ""So, what size cams does it take?""   ""I dunno.  When I did it, we didn't have cams.""   **********************************************************  In the Grand Wall lot, I was racking up, when this huge limo pulled up and a bunch of tourists got out and started observing the climbers through binocullars.  One woman came over me and asked me if I was a climber, when I said ""yes,"" she said ""can I ask you a question?   ""Sure,"" I said.   ""Well, I know that when they come down the rock, it's called rappeling.  But what do you call it when you go UP the mountain face?""",0,VANCOUVER,Jun 2010,1,,Off Piste Comments at the crag...overheard or otherwise.,4.5210084033613445,21.4,214,0.3111111111111111,0.7694444444444444
114272608,2018-04-19,Lena chita,"frank minunni wrote:It's hard for me to believe that a 5.8 is harder than a route graded 5.11 if both are consensus. Perhaps some oddity in the way the 11 fell together or a blunder on the 8 for an individual. I would be hard pressed to call a climb out as 3 full grades different than the consensus. I would never trust my judgement that far so I wouldn't say anything. I've done thousands of routes and I've never found that big a disparity.Lech is quoting me, and yes, on that particular trip, I had flashed an 11a, and could not do a move on 5.8 after hanging and multiple tries. I looked up the names. The 11a is called Mr. Cute, at the 3rd buttress at the Meadow. I thought the 10a next to it (The Wanderer) was much harder than this 11a, but the large part of the difficulty was an awful bolting job on the 5.10a, not the climbing itself. I did both on the same day, as well as an 11c and 10d at the Second buttress. 10d was the only one I couldn't do that day, even after hanging and trying multiple times. I don't know the name of the 5.8 that I had trouble with, it was at a crag that was not in the guidebook. It is possible that the locals have sandbagged me on that 5.8, and it is actually a 10b or 11c. But who knows.And yes, I agree with you that I simply cannot trust my judgement when the grade disparity is that big. Which is why I have to do my mental grade adjustment.In case of 11a and 10a right next to it, both consensus grades in a published guidebook, I thought about it, and my decision was along these lines: This 11a suits my style, and it has multiple rests that are perfect for me, but maybe slightly harder for taller people to use. so that is probably why it feels easier to me. It is also overhanging, which is relatively rare at the New for the 11a, so that is probably the reason it gets a slightly harder grade locally. It felt easier than this 10, but at the same time, I think that it was this 10 that was harder than 10a, not that this 11a is really easier than 10a. But the 10a is not that hard. I had no trouble hanging out on it forever, and I was mostly having trouble with the clips, and the clipping doesn't count towards the grade, theoretically. So I upped the grade on the 10a in my vote, and lowered the grade on the 11a. But not by a number grade.",0,OH,Mar 2011,7,Access Fund Member,Downrating good or bad?,4.061674008810573,23.40909090909091,515,0.0199552341597796,0.3348706218024399
113815496,2017-11-13,Morgan Patterson,"Not sure if it's been mentioned but, practicing and focusing on controlling your breathing and heart rate on lead is a great way to find comfort high above gear. When they spike, find a rest or down climb to one to get them back in line.",2,NH,Oct 2009,5,Access Fund Member,Being Comfortable with Run Outs and R Rated Climbs,4.173913043478261,25.5,51,0.0924074074074074,0.4279629629629629
118612212,2021-02-28,Rahat A,"Super awesome to see the stoke in this thread. Im really excited to climb outside more this year. I'm also really excited to expand my climbing shoe resoling and apparel business here in WV. We just landed our second gym and its been awesome to add some value for all my local friends and climbers. If anyone wants to take a look, here's our site: Steinblokk. Other than all that, I just really want to get some good cracks under my belt! Hopefully I can make it out to indian creek this year.",0,"Morgantown, WV",Jul 2018,5,,What are you psyched on right now?,4.311827956989247,15.0,105,0.3641025641025641,0.4608974358974359
123562113,2022-12-20,Lori Milas,"——-I’m kicked back here at the doctors office reading through these stories and they make me smile. You guys have saved the best for number 23! Does anyone anywhere have even a single picture of Dave Houser? If not could you try to describe him for me?You know I resist the idea that shit happens because we’re older. My theory is that it’s just a law of averages over time, the longer you’re alive the more you’re likely to encounter an illness or an accident. Lousy as I have been feeling I still maintain I’m noweaker than I was before, in fact I was really surprised to feel just as strong on the rock this week as I was six months ago. I didn’t expect to be so terribly sick afterwards for days but that is apparently the way this works for now.The hard thing about what I’ve been going through is to not have a definite diagnosis – – this weekend another quest lab result came back showing the fucking parasites that I have had since August and before are back again. Apparently they have weakened my system enough that I am not fighting off the Epstein Barr very well. Today my doctor said I think we need to do one thing at a time—Let’s focus on those parasites. That sounds like wisdom to me. I wish Guy’s grandmother was around to offer up some Schnapps but in the meantime we’re going with that very strong herbal formula and a pretty comprehensive dietary plan. All I can do is try.Pretty interesting to think of the various crews in Joshua tree and other places – – I know Jeremy and some of the other younguns are the newest crew here but so are we. I won’t make it in to any history book but Helen and me could be the new forward thinkers of the decade. I feel a part of this place even if I’m a mediocre climber.keep the stories coming East and West coast!",1,"Joshua Tree, CA",Apr 2017,5,Access Fund Member,New and Experienced climbers over 50 #23,4.276785714285714,27.142857142857142,380,0.0365772005772005,0.5045880230880232
111213444,2015-11-05,Joy likes trad,"A helmet is never ""cool"", ever.",0,Southern California,Jul 2012,1,,I'm looking for pictures of cool helmets. Got one?,4.333333333333333,10.0,10,-0.175,0.65
105803697,2006-03-14,pete cogan,"Mike --   I am less than thrilled with both Climbing and Rock&Ice, but I did my best to support them with something other than cash.  First, I sent in a detailed article about climbing in Croatia, along with quality pictures from Boris C., the guy who wrote the Croatian guidebook.  Response:  Our readers are not interested in places like Croatia.  Oh.   Second, I sent in a parody last year titled ""Hot Flashes,"" documenting a first ascent of a virtual no-name route at Lumpy.  Funny, good pics.  Response: not interested.  No space for this kind of thing.   Both pieces were sent to both magazines.  Both were well written -- I teach English -- and both were rejected.  No problem -- I have a healthy ego and can deal with rejection.   But I don't find much in these mags compelling.  It takes me 10 minutes to thumb through them.   pcogan",0,Unknown Hometown,Aug 2001,5,,Climbing Magazines,4.5608108108108105,12.5,175,0.250438596491228,0.4513157894736843
107165099,2011-07-19,LeeAB Brinckerhoff,"Dustin B wrote:+1 for tres piedras NM. Easy access, great camping a stones throw away from world class climbing.??? world class climbing???",0,"Austin, TX",Aug 2008,8,,Best Rock Climbing Area Camping?,5.363636363636363,8.0,32,0.6166666666666667,0.7916666666666667
117690944,2019-09-09,Marc801 C,Julian H wrote: Is it it me or he placed the cams upside down? Outside cams up.Huh? First I've ever heard of that.,1,"Sandy, Utah",Feb 2014,5,Access Fund Member,Post your first-person perspective footage here,4.0,9.333333333333334,28,0.0314814814814814,0.2240740740740741
106739566,2010-04-22,Jacob Neathawk,Danger Zone --- Kenny Loggins,1,"Nederland, CO",May 2006,5,,Whats the best rock climbing influenced songs? ,5.0,6.0,6,0.0,0.0
108526680,2013-12-25,aSteel,"Jon, after being dropped long distance by several belayers, I was finally dropped to the ground from 20' by a climbing Instructor I had climbed with for over a year. She had just never taken belaying seriously, or considered how a belay might fail. I had clipped a bolt above me and fell right after, to the ground. She had her hand on the brake side, but it was above the ATC and she got a burn trying to stop it from sliding through her hand.   After that incident, I don't climb anymore with strangers, and I vet my friends way more thoroughly. I supervise a lot of climbing Instructors, and now that I look more closely I see many, many mistakes that regular climbers make. Belaying is an understudied and underappreciated science. Until someone has proven that not only can they belay well, but they really care about belaying well, I have a trusted friend keep an eye on them close by, ready to grab the brake strand, or giving a backup belay. My trusted friends are few.   If I'm forced to climb with an un-tested belayer, I will adhere to Locker's idea of only easy leads, or I will get psyched to pull on gear to avoid a fall.   A gri gri solves the problem of taking rope in, as in a top rope situation, but it's a pretty bad thing to make a beginner lower with, or lead belay with, unless you have someone there teaching them. The process is more complicated than with an ATC. So, no easy solution there.   I'm done falling to the ground when I have a rope on me if I can help it. My vetting process is strict, and limits who I can climb with, but I got lucky when I fell that time. I don't want to play the odds again.   Good luck!",0,Unknown Hometown,Nov 2009,5,Access Fund Member,Not all who belay can belay ,4.220447284345048,21.11764705882353,359,0.0991921768707483,0.5337846677132391
108029228,2013-03-07,Ben Brotelho,"(realization that I know the answer to my question, but asking anyway: pros and cons of a PAS?)",0,"Albany, NY",May 2011,0,,(generic climbing thread),4.333333333333333,23.0,23,0.0,0.0
114941339,2018-08-10,Ryan Pfleger,"If we are going by the total experience then I've gotta agree that Royal Arches isn't really a lot of fun. It would be a fun romp if it weren't for the hordes of climbers on it, but to sit waiting for 4+ hours to get in an hour or two of climbing, most of which isn't great, didn't appeal to me. Even if you're simul climbing it seemed pretty difficult to pass. Might actually be fun to do at night sans other climbers, but I'd want to have the descent pretty wired before I did it in the dark, even with a good headlamp.",0,"Boise, ID",Sep 2014,5,,What 'classic' did you hate???,3.971428571428572,30.5,122,0.2173076923076923,0.551923076923077
113154051,2017-06-17,Em Cos,Michael T Young wrote:ok but by this reasoning you should never tie the flemish bend either.I'm not reasoning any such thing. Just explaining to you how you could start with a figure 8 and by rethreading still manage to tie a flat 8.,0,"Boulder, CO",Apr 2010,5,,What's going on in this single-line rappel diagram?,4.441860465116279,24.0,48,0.025,0.3416666666666666
106397913,2009-04-06,Shane Neal,"Nice camping along River Road- close to water and Moab. Many spots/sites to choose from, some more serene than others.   Wall street has some sport/TR- yeah, right off the road, but again, sport friendly and great approach.   Hike in Arches or Canyonlands....hundreds of great things to see and enjoy.    Definitely find a ""sweet"" spot and take a dive/swim in the CO. Mind the current, dont go to far off shore, its a powerful river- safety first. We always take an inflatable raft and a guy line for a float and soak.   Tons of places to eat and have some social intake- good night life. Gear shop right in middle of town, on left when heading S.   Have fun!",0,"Colorado Springs, CO.",Mar 2002,5,,Moab Beta please.,4.5,15.333333333333334,138,0.3327380952380952,0.5160714285714285
121978615,2022-02-16,Jake Jones,The plural of fantasy is fantasies. I remember my first day of middle school.,7,"Richmond, VA",Jun 2021,5,,Rock Hard Climbing Fantasy’s?,4.571428571428571,8.0,16,0.125,0.1666666666666666
124461437,2023-06-24,Will C,"Todd Berlier    wrote: lol! i was going to start another thread for this!i am of the opinion that today's first ascensionists are neither visionaries or artists; merely passionate and hard working folkthat reveal a route or boulder problem that already existed and make it accessible.Put this way, route dev/fa'ing sounds like making a sculpture, which is certainly Art.On the other hand, perhaps they're more like a craftsperson? Akin to the people making... idk, nice footwear like Nick's or White's boots. The leather is there, but they turn it into something usable without it being/becoming 'art'.",3,AZ,May 2021,2,American Alpine Club Member,Is Rock Climbing a Discipline/Art -or just a Sport. Discuss.....,5.315789473684211,28.5,114,0.233068783068783,0.5412698412698412
107054621,2011-03-02,Brian in SLC,"Evan Horvath aka Evan1984 wrote:If the tibloc has a good bite on the rope, it won't slip, which is what shreds the sheath.Yeah, if it slips at all, your rope might look like this:    Tibloc rope shred   Was doing a practise haul a number of years ago and used a Tibloc for progress capture.  Ugh.",0,"Sandy, Utah",Oct 2003,2,American Alpine Club Member,petzl Tibloc Ascender question,4.290909090909091,32.5,65,0.7,0.6000000000000001
110798705,2015-07-26,Bill Lawry,"As for powered refrigerators, over cooling to the point of freezing food can be a problem but maybe that was just a problem with the rig my friend had.   A ""poor mans"" supplement to the lowly and cheaper ice cooler is to wrap it in your sleeping bag during the day.   Perhaps one of these years I'll splurge for one of those more expensive ice coolers.",0,"Albuquerque, NM",Apr 2006,1,Access Fund Member,What types of coolers/fridges do you use on road trips?,4.287878787878788,24.33333333333333,73,-0.1,0.5249999999999999
106354720,2011-03-08,Corey McCarthy,"Virgin Gorda, around the Bath Rocks Beach. There are a lot of granite boulders on that side of the island. Not many developed/cleaned for climbing, but I dinked around on a few of them a couple years ago. Beautiful area. A pad is helpful.",0,"Redmond, OR",Jul 2010,5,,Virgin Islands Climbing,4.431818181818182,10.2,51,0.1333333333333333,0.5333333333333333
119829786,2020-10-31,Tradiban,"James Frost    wrote: From Merriam Webster:Fun, Noun: What provides enjoyment or enjoyment.You coulda looked it up yourself y'knowWelcome! You must be new here!""Enjoyment"" is in the eye of the beholder, many times I would consider climbing not to be ""fun"" at all but I think many of us just dig in deeper. Why is that?!",2,951-527-7959,Jul 2020,2,,Legitimate Reasons to Quit Climbing.,4.763636363636364,14.2,71,0.3988636363636363,0.4136363636363636
122232485,2022-04-14,Tradiban,YOLOLZ Bicarbonate    wrote:I mean it’s pretty fat and seems reasonable for the end of rappel ropes. Or will it kill me? I really just want to be contrarian with my buddies.I don't think your buds will even know the difference. Tie fig 8s on a bite to get noticed.,1,951-527-7959,Jul 2020,2,,Stevedoor blocking knot - will I die?,4.346938775510204,14.5,58,0.084375,0.6218750000000001
107476227,2012-02-16,Joe Huggins,"Langlois wrote:Ellipses only have three periods...Yeah,I was getting turned on and carried away.......",0,Grand Junction,Oct 2001,5,,I know someone can do better than this. . .,6.923076923076923,20.0,20,0.0,1.0
107905020,2012-11-25,Ope,Much thanks to MagicEd and everybody else at the EPC!!   magicedspotrerochico.com/  Ope/Katya,0,NFA,Oct 2012,0,,Route Developers Appreciation Thread,6.583333333333333,7.0,14,0.3125,0.2
113953660,2017-12-25,King Tut,"Depends on where you are shooting photos as you may need 2-60m ropes to get down to where you want to shoot or for conveniently pulling the rope at the end of the day. Other times, one 70m will get you from anchor to anchor etc.Ultimately a 60m and a 70m will come in handy as likely as a 40m so as above, start with a 60 and a 40 and plan on adding a 70m eventually perhaps.",1,Citrus Heights,Aug 2012,0,,Static line length for photography,3.8205128205128207,41.0,82,0.0638888888888888,0.5327777777777778
123636396,2023-01-07,Princess Puppy Lovr,Special by lizzo! Or plastic hearts by Miley. They are more bangers than there bangers albums!!!,2,"Rent-n, WA",Jun 2018,6,,What Album Are You Listening To Right Now?,5.0625,5.25,21,0.7114955357142857,0.5357142857142857
114779724,2018-07-30,Marc801 C,"grog m aka Greg McKee wrote: Holy crap, for a guy who posts on MP a lot you are a real a$$hole. All you do is criticize and belittle others in every thread you comment on. Go ahead and look through your post history - you have some good stuff to contribute but why are you so f-ing rude about ti? If everyone on MP is so beneath you and your enormous intellect why do you even bother coming here?Some is here asking some questions and asking for clarification and you can't help but belittle. You have some serious insecurity issues?Kyle can be abrasive, but realistically he's replying to someone that has rubbed others the wrong way with his presumed expertise and spray yet is incorrect in his posts upwards of 95% of the time.",5,"Sandy, Utah",Feb 2014,5,Access Fund Member,Moonlight Buttress Descent ,4.414814814814815,30.6,153,-0.1476190476190476,0.680952380952381
106226906,2008-12-30,Robert 560,"Tony Bubb wrote:  Now, as for another thing- I gotta say, I'm not down with the bolted cracks. A little gardening here and there is cool, but shiney metal hardware is just so... eh, unnatural. I remember the first time I saw a bolted crack, I was like what the f*** were they thinking....But after spending some time working the crack and sending a few times. I came to understand why it was done, and let's just say that my climbing partner really enjoyed having that bolt right at the crux of the climb.",0,The Land of the Lost,Mar 2008,0,,"Crack Climbing (Reopened, but unmoderated, post at own risk)",4.372340425531915,28.5,114,0.1537131519274376,0.4439909297052154
107399195,2011-12-12,JCM,"For a first-time visitor, the Select guidebook is the way to go, and will cover just about all the routes that you will want to do unless you are a long-term local, or have a taste for the super-obscure.  It is a very good select guidebook, and covers the full spectrum of grades and styles of climbing.  It also give good coverage to the sport climbing at Chek.   The select book has a very brief section covering a small portion of the bouldering.  It is a nice intro and is enough for a few days, but if you do any more bouldering than that you will want to buy the bouldering guidebook.  There is only one bouldering guidebook option to choose from, and it is excellent.   There is also a lot of ongoing new route activity, and some real gems have been put up in the last few years, since either book was published.  It is really amazing what is getting dug out (literally) up there; some of the brand-new routes are just as good as the old ultra-classics.  The quantity of routes going up is remarkable as well; even the main walls on the Chief are nowhere close to being fully developed or explored, not to mention the many outlying crags.   Hopefully the new editions will cover these new additions.  Until then, though, you can find topos and info about new routes on the forums over at squamishclimbing.com.  They have a ""New Routes"" section to their forum, which is basically a depository of topos. The forum is pretty active, and new stuff is posted up regularly  If you spend any significant length of time in Squamish, it is worth browsing through--make sure to go back several pages to find all the good stuff-- and checking out the new routes.  The topos and descriptions there are generally accurate, detailed, and easy to use.",0,Unknown Hometown,Jun 2008,5,,Best Squamish Guidbook?,4.520766773162939,25.142857142857142,352,0.2611271249076127,0.4988446377470768
106998197,2010-12-30,Mike Willig,"Bob Packwood wrote:  Amazing.  A reference to ""The Burbs"" right?  I second your motion.Thanks for acknowledging, bob!  Yes, The Burbs.... I posted the clip earlier in the thread...  the resemblence is quite remarkable...",0,Unknown Hometown,Jun 2004,0,,Colorado Thief caught in the act at Smith,5.545454545454546,8.8,44,0.3271428571428571,0.5371428571428571
123461737,2022-11-20,Mark Pilate,"Now I’m curious on several levels…1. Is Sarah actually sincere in this post/thread? I took it as tongue in cheek/ mostly troll.  If not, it makes no sense.  Is there someone officially keeping score and handing out certificates or gear discounts for “real” sends?  Not sure what the real world effect of jargon is.2. While I totally agree with the “who cares” sentiment, there is definitely a large contingent of sport climbers who ostensibly do care and Id be interested in hearing from them on what the key principle difference is between a sport pink/red point and a top rope ascent.  Is it the act of stopping and clipping or the fall distance risk (which could be recreated and even extended on toprope by slack mgt. what is the principle by which they would say a toprope ascent doesn’t “count” as a send. Just curious.",10,MN,Jun 2013,5,"Access Fund Member, American Alpine Club Member",Is top rope climbing real climbing?,4.66896551724138,16.8,168,0.1295918367346938,0.5905328798185941
121271565,2021-09-07,Austin Donisan,"Ben Horowitz    wrote:I would recommend getting the Reid and Falkenstein book if you are interested in more obscure climbs in Tuolumne. The supertopo book is a ""select"" book by design and people who like the obscure routes aren't updating MP very much.FYI these routes aren't in that book (they're newer than it).",0,"San Mateo, CA",May 2014,7,,"What are the anchors to Climber's Right of Metalhead (5.10c)?? Razor Back, Tuolumne CA.",4.980769230769231,31.5,63,0.3166666666666666,0.4333333333333333
118253316,2020-01-19,JCM,"OLH: Thanks for the beta on Burnt RIver. That looks perfect. A handful of interesting looking routes, and right on the way. Even if we don't end up climbing there, it still looks like a convenient halfway-there camping stop.",0,Unknown Hometown,Jun 2008,5,,Need some advice on where to spend the summer in a van with a dog,4.769230769230769,11.75,47,0.4964285714285714,0.5589285714285714
